Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
6,4,1,2,2869,"trying to see availability and possibly book Coast Starlight trip from LAX, Nov 20 to Nov 29, but can't see how for this specific trip (just see cname- routs in general). Please advise?","[trying to see availability and possibly book ]Coast Starlight trip from LAX, Nov 20 to Nov 29, [but can't see how for this specific trip (just see cname- routs in general). Please advise?]","[trying to see ]availability and possibly book Coast Starlight trip from LAX, Nov 20 to Nov 29, but can't see how for this specific trip [(just see cname- routs in general). Please advise?]",185,71,0.6162162162,1
6,4,1,2,2870,Hi I am an adult on disability but did not see which box to check when I created my account,Hi I am an adult on disability but did not see which box to check when I created my account,[Hi ]I am an adult on disability but did not see which box to check when I created my account,91,3,0.967032967,0
6,4,1,2,2871,How much do it cost for two kids and one grownup from dallas to NC,How much do it cost for two kids and one grownup from dallas to NC,How much do it cost for two kids and one grownup from dallas to NC,66,0,1,1
6,4,1,2,2872,Is it necessary to make reservations for the coastal starlight train from la to san luis obispo,Is it necessary to make reservations for the coastal starlight train from la to san luis obispo,Is it necessary to make reservations for the coastal starlight train from la to san luis obispo,95,0,1,1
6,4,1,2,2873,I made a reservation and am trying to print my ticket online. I have registered on your site but it was AFTER I made my reservation. How do I print my ticket? I have a reservation number,[I made a reservation and am trying to print my ticket online. I have registered on your site but it was AFTER I made my reservation. ]How do I print my ticket? [I have a reservation number],I made a reservation and am trying to print my ticket online. I have registered on your site but it was AFTER I made my reservation. How do I print my ticket? [I have a reservation number],186,133,0.2849462366,1
6,4,1,2,2874,My daughter is traveling on Friday from Delray Beach Florida to Jacksonville Florida will she have to change trains,My daughter is traveling on Friday from Delray Beach Florida to Jacksonville Florida will she have to change trains,[My daughter is ]traveling on Friday from Delray Beach Florida to Jacksonville Florida will she have to change trains,115,15,0.8695652174,0
6,4,1,2,2875,can i buy a ticket for a friend with my credit card?,can i buy a ticket for a friend with my credit card?,can i buy a ticket for a friend with my credit card?,52,0,1,1
6,4,1,2,2876,can I change the time of a reservation after it is made,can I change the time of a reservation after it is made,can I change the time of a reservation after it is made,55,0,1,1
6,4,1,2,2877,there are 2 trains listed for my trip. how do I know which one to book? they both have the same times,[there are 2 trains listed for my trip.] how do I know which one to book? [they both have the same times],there are 2 trains listed for my trip. how do I know which one to book? they both have the same times,101,67,0.3366336634,0
6,4,1,2,2878,How can I buy a ticket for a 3 year old who will be travelling with her grandmother?,How can I buy a ticket for a 3 year old [who will be travelling with her grandmother?],How can I buy a ticket for a 3 year old who will be travelling with her grandmother?,84,44,0.4761904762,0
6,4,1,2,2880,"I just purchased a flexible tix for $141 and it was the least expensive option when I purchased a few min ago. Now there is a value $101 tix available, is it possible to exchange. or get a credit for","[I just purchased a flexible tix for $141 and it was the least expensive option when I purchased a few min ago. Now there is a value $101 tix available,] is it possible to exchange. or get a credit for","I just purchased a flexible tix for $141 and it was the least expensive option when I purchased a few min ago. Now there is a value $101 tix available, is it possible to exchange. or get a credit [for]",199,154,0.2261306533,1
6,4,1,2,2881,is there an cname- route from concord or nearby city to ronert park,is there an cname- route from concord or nearby city to ronert park,is there an cname- route from concord or nearby city to ronert park,67,0,1,1
6,4,1,2,2883,Hi...would it be possible to change my ticket for Nov 6th to Nov 8th instead? My reservation number is ######,Hi...would it be possible to change my ticket for Nov 6th to Nov 8th instead? [My reservation number is ######],Hi...would it be possible to change my ticket for Nov 6th to Nov 8th instead? [My reservation number is ######],109,0,1,1
6,4,1,2,2884,want to cancel my trip from MRB to BWI but there is a problem in your system. What can I do?,want to cancel my trip from MRB to BWI [but there is a problem in your system. What can I do?],want to cancel my trip from MRB to BWI but there is a problem in your system. What can I do?,92,53,0.4239130435,0
6,4,1,2,2885,I have a reservation ####### which is not showing up on this website,I have a reservation ####### which is not showing up on this website,I have a reservation[ ####### ]which is not showing up on this website,68,9,0.8676470588,0
6,4,1,2,2886,what is the location o fcname- Thruway Connecting Services is Detroit MI,what is the location o fcname- Thruway Connecting Services is Detroit MI,what is the location o fcname- Thruway Connecting Services is Detroit MI,72,0,1,1
6,4,1,2,2887,it says my login is wrong but i know thats the email address i had on file,it says my login is wrong but i know thats the email address i had on file,it says my login is wrong but i know thats the email address i had on file,74,0,1,1
6,4,1,2,2888,can I park my car overnight at the Grand Rapids MI station?,can I park my car overnight at the Grand Rapids MI station?,can I park my car overnight at the Grand Rapids MI station?,59,0,1,1
6,4,1,2,2889,I have entered my email correctly for my profile and it comes up as error?,I have entered my email correctly for my profile and it comes up as error?,I have entered my email correctly for my profile and it comes up as error?,74,0,1,1
6,4,1,2,2890,What number do I call to talk with someone about oversized luggage?,What number do I call to talk with someone [about oversized luggage?],What number do I call to talk with someone about oversized luggage?,67,24,0.6417910448,0
6,4,1,2,2891,I have learned that one can use a credit card to build up points to get fare discounts for cname--.,I have learned that one can use a credit card to build up points to get fare discounts for cname--.,[I have learned that one can use a credit card to build up points to get fare discounts for cname--.],99,99,0,0
6,4,1,2,2892,"What is the price for this trip from Hammond, La. to Memphis, Tn round trip","What is the price for this trip from Hammond, La. to Memphis, Tn round trip","What is the price for this trip from Hammond, La. to Memphis, Tn round trip",75,0,1,1
6,4,1,2,2893,I need a phone number for trash on the track that town need picked up,I need a phone number for trash on the track that town need picked up,I need a phone number for trash on the track that town need picked up,69,0,1,1
6,4,1,2,2894,"How does someone elderly, who has difficulty whith large steps, board the train?","How does someone elderly, who has difficulty whith large steps, board the train?","How does someone elderly, who has difficulty whith large steps, board the train?",80,0,1,1
6,4,1,2,2895,"-----, i'm setting up an account to purchase train tickets for my daughter to travel to and from school @ Willamette University in Salem. Where do I enter her name on tickets purchased with my accoun","[-----, i'm setting up an account to purchase train tickets for my daughter to travel to and from school @ Willamette University in Salem.] Where do I enter her name on tickets purchased with my accoun","[-----, ]i'm setting up an account to purchase train tickets for my daughter [to travel to and from school @ Willamette University in Salem. ]Where do I enter her name on tickets purchased with my accoun",199,67,0.6633165829,1
6,4,1,2,2896,hop on - hop off passes so if I wanted to get off at a stop to look around and catch a later train.,hop on - hop off passes [so if I wanted to get off at a stop to look around and catch a later train.],hop on - hop off passes so if I wanted to get off at a stop to look around and catch a later train.,99,75,0.2424242424,0
6,4,1,2,2897,How do I get a copy of my reciepts for trips I've taken in October?,How do I get a copy of my reciepts for trips I've taken in October?,How do I get a copy of my reciepts for trips I've taken in October?,67,0,1,1
6,4,1,2,2898,Would a social security car work for identification to get on the train,Would a social security car work for identification to get on the train,Would a social security car work for identification to get on the train,71,0,1,1
